date,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,surface_pressure,precipitation,cloud_cover,dew_point_2m
2016-07-01 00:00:00,26.7,86,13.4,0.0,1003.3,0.0,100,24.2
2016-07-01 01:00:00,26.3,87,12.1,0.0,1002.6,0.3,100,24.0
2016-07-01 02:00:00,25.7,91,11.5,0.0,1001.8,1.5,100,24.2
2016-07-01 03:00:00,25.4,92,14.1,0.0,1001.2,1.9,100,23.9
2016-07-01 04:00:00,25.5,90,18.0,0.0,1000.8,1.4,100,23.8
2016-07-01 05:00:00,25.5,89,19.6,0.0,1000.0,2.5,100,23.5
2016-07-01 06:00:00,25.5,89,12.7,3.0,1000.2,2.5,100,23.5
2016-07-01 07:00:00,25.5,90,14.3,16.0,1000.5,2.7,100,23.6
2016-07-01 08:00:00,25.7,89,16.2,28.0,1000.6,2.1,100,23.7
2016-07-01 09:00:00,25.9,90,18.3,65.0,1000.9,1.8,100,24.1
2016-07-01 10:00:00,26.2,89,19.3,112.0,1001.3,2.0,100,24.2
2016-07-01 11:00:00,26.2,89,16.6,112.0,1001.9,2.5,100,24.3
2016-07-01 12:00:00,26.3,89,12.3,106.0,1001.8,1.6,100,24.4
2016-07-01 13:00:00,26.7,88,8.3,162.0,1001.5,1.6,100,24.6
2016-07-01 14:00:00,26.7,88,5.0,110.0,1001.4,1.9,100,24.5
2016-07-01 15:00:00,25.3,92,3.9,99.0,1001.0,4.9,100,23.8
2016-07-01 16:00:00,25.1,94,5.7,47.0,1000.8,4.8,100,24.0
2016-07-01 17:00:00,25.1,94,10.9,38.0,1000.7,3.6,100,24.1
2016-07-01 18:00:00,25.0,95,3.1,27.0,1001.9,3.2,100,24.2
2016-07-01 19:00:00,24.8,95,4.2,8.0,1002.4,2.6,100,24.0
2016-07-01 20:00:00,24.6,96,3.7,0.0,1002.5,1.9,100,24.0
2016-07-01 21:00:00,24.7,95,5.3,0.0,1002.5,2.0,100,23.9
2016-07-01 22:00:00,24.3,97,3.5,0.0,1002.9,3.2,100,23.8
2016-07-01 23:00:00,24.4,97,5.0,0.0,1002.4,5.1,100,23.9
2016-07-02 00:00:00,24.5,97,3.3,0.0,1002.2,6.7,100,23.9
2016-07-02 01:00:00,24.5,96,0.8,0.0,1002.4,5.3,100,23.9
2016-07-02 02:00:00,24.7,95,4.0,0.0,1002.5,6.8,100,23.9
2016-07-02 03:00:00,22.8,97,3.3,0.0,1002.5,0.7,100,22.3
2016-07-02 04:00:00,22.7,97,3.1,0.0,1002.8,0.6,100,22.2
2016-07-02 05:00:00,22.5,97,2.6,0.0,1002.9,1.2,100,22.1
2016-07-02 06:00:00,22.5,98,2.6,5.0,1004.0,2.0,100,22.1
2016-07-02 07:00:00,22.8,97,5.6,22.0,1004.6,3.3,100,22.3
2016-07-02 08:00:00,23.1,96,7.6,31.0,1004.5,3.3,100,22.4
2016-07-02 09:00:00,23.4,96,7.8,62.0,1005.0,3.8,100,22.7
2016-07-02 10:00:00,23.8,94,9.0,82.0,1005.2,5.3,100,22.8
2016-07-02 11:00:00,23.7,93,9.9,54.0,1005.2,7.8,100,22.4
2016-07-02 12:00:00,23.4,93,10.9,35.0,1005.0,10.3,100,22.2
2016-07-02 13:00:00,23.2,93,8.8,34.0,1004.8,12.8,100,22.0
2016-07-02 14:00:00,23.2,93,7.3,30.0,1004.3,15.1,100,22.0
2016-07-02 15:00:00,23.3,94,8.3,44.0,1004.2,6.8,100,22.3
2016-07-02 16:00:00,23.2,95,8.3,40.0,1003.6,1.8,100,22.4
2016-07-02 17:00:00,23.3,96,6.8,31.0,1003.5,0.7,100,22.5
2016-07-02 18:00:00,23.3,96,6.2,23.0,1004.6,0.3,100,22.7
2016-07-02 19:00:00,23.2,97,7.4,8.0,1004.5,0.1,100,22.7
2016-07-02 20:00:00,23.2,98,9.2,0.0,1004.6,0.1,100,22.8
2016-07-02 21:00:00,23.2,98,7.9,0.0,1004.5,0.2,100,22.8
2016-07-02 22:00:00,23.1,98,4.5,0.0,1004.8,0.8,100,22.8
2016-07-02 23:00:00,23.1,99,5.4,0.0,1004.6,1.6,100,22.9
2016-07-03 00:00:00,23.1,99,7.8,0.0,1003.7,1.6,100,22.9
2016-07-03 01:00:00,23.2,98,5.1,0.0,1003.4,2.3,100,23.0
2016-07-03 02:00:00,23.4,98,7.1,0.0,1002.6,3.1,100,23.1
2016-07-03 03:00:00,23.0,98,7.9,0.0,1002.1,11.2,100,22.6
2016-07-03 04:00:00,23.1,97,7.7,0.0,1001.5,12.9,100,22.6
2016-07-03 05:00:00,23.1,97,2.9,0.0,1001.7,12.9,100,22.6
2016-07-03 06:00:00,23.1,98,7.3,2.0,1002.9,8.7,100,22.7
2016-07-03 07:00:00,23.3,97,6.5,8.0,1003.1,2.9,100,22.9
2016-07-03 08:00:00,23.4,98,6.8,30.0,1003.0,1.0,100,23.0
2016-07-03 09:00:00,23.8,97,5.9,95.0,1003.1,0.7,100,23.3
2016-07-03 10:00:00,23.7,98,6.3,87.0,1003.3,1.7,100,23.3
2016-07-03 11:00:00,23.5,97,4.0,45.0,1003.1,2.3,100,23.0
2016-07-03 12:00:00,23.5,96,2.1,53.0,1003.4,2.0,100,22.7
2016-07-03 13:00:00,23.4,94,2.8,63.0,1003.1,1.3,97,22.3
2016-07-03 14:00:00,23.7,90,4.7,123.0,1002.9,1.1,99,22.0
2016-07-03 15:00:00,25.1,91,4.9,202.0,1002.9,0.4,100,23.5
2016-07-03 16:00:00,24.6,93,4.3,110.0,1002.5,1.2,100,23.4
2016-07-03 17:00:00,24.3,96,1.5,65.0,1002.7,2.4,100,23.5
2016-07-03 18:00:00,23.7,97,5.4,30.0,1003.0,3.1,100,23.2
2016-07-03 19:00:00,23.3,98,8.4,8.0,1003.4,3.1,99,22.9
2016-07-03 20:00:00,22.8,98,10.0,0.0,1003.3,4.2,100,22.5
2016-07-03 21:00:00,22.6,98,12.0,0.0,1003.8,4.4,100,22.3
2016-07-03 22:00:00,22.5,98,12.9,0.0,1003.6,4.1,100,22.3
2016-07-03 23:00:00,22.5,98,12.7,0.0,1003.3,3.2,100,22.3
2016-07-04 00:00:00,22.7,98,10.4,0.0,1002.5,2.6,100,22.4
2016-07-04 01:00:00,22.9,98,6.4,0.0,1002.3,1.3,100,22.5
2016-07-04 02:00:00,22.9,98,5.4,0.0,1001.9,0.7,100,22.6
2016-07-04 03:00:00,22.8,98,4.8,0.0,1001.7,0.9,100,22.4
2016-07-04 04:00:00,23.1,97,3.1,0.0,1001.6,2.0,100,22.6
2016-07-04 05:00:00,22.7,98,2.6,0.0,1001.8,3.0,100,22.5
2016-07-04 06:00:00,22.7,98,5.4,4.0,1002.9,3.3,100,22.4
2016-07-04 07:00:00,22.5,98,7.4,15.0,1002.8,3.2,100,22.3
2016-07-04 08:00:00,22.6,98,8.4,41.0,1002.5,2.2,100,22.3
2016-07-04 09:00:00,22.8,98,9.1,55.0,1002.6,2.4,100,22.5
2016-07-04 10:00:00,23.0,97,8.6,50.0,1002.8,2.7,100,22.6
2016-07-04 11:00:00,23.5,97,8.3,43.0,1002.7,2.5,100,22.9
2016-07-04 12:00:00,24.5,95,7.1,58.0,1002.8,1.9,100,23.6
2016-07-04 13:00:00,26.1,91,6.8,113.0,1002.1,1.3,100,24.4
2016-07-04 14:00:00,27.1,89,7.4,216.0,1002.2,0.7,100,25.1
2016-07-04 15:00:00,26.4,91,10.0,158.0,1001.9,1.1,100,24.7
2016-07-04 16:00:00,25.5,93,6.9,94.0,1002.0,1.7,100,24.3
2016-07-04 17:00:00,24.8,96,6.5,70.0,1001.9,0.9,100,24.1
2016-07-04 18:00:00,24.4,96,6.2,56.0,1002.7,0.4,100,23.8
2016-07-04 19:00:00,24.0,98,6.7,25.0,1003.3,0.1,100,23.6
2016-07-04 20:00:00,23.6,99,7.1,0.0,1003.8,0.1,100,23.4
2016-07-04 21:00:00,23.5,99,7.3,0.0,1004.5,0.3,100,23.3
2016-07-04 22:00:00,23.7,98,7.8,0.0,1004.0,1.1,100,23.3
2016-07-04 23:00:00,23.8,98,8.0,0.0,1004.1,4.4,100,23.4
2016-07-05 00:00:00,24.1,97,4.3,0.0,1003.8,9.3,100,23.6
2016-07-05 01:00:00,24.2,96,3.3,0.0,1003.6,15.3,100,23.6
2016-07-05 02:00:00,24.3,96,3.4,0.0,1003.5,13.0,100,23.6
2016-07-05 03:00:00,23.1,98,3.6,0.0,1003.9,11.0,100,22.8
2016-07-05 04:00:00,23.0,98,6.4,0.0,1004.5,16.4,100,22.7
2016-07-05 05:00:00,22.9,99,3.4,0.0,1004.4,17.1,100,22.7
2016-07-05 06:00:00,23.0,98,6.1,2.0,1005.2,12.4,100,22.7
2016-07-05 07:00:00,23.2,97,5.2,5.0,1006.0,4.1,100,22.7
2016-07-05 08:00:00,23.8,95,5.0,49.0,1006.7,0.6,100,23.0
2016-07-05 09:00:00,24.4,93,6.7,116.0,1007.0,0.0,100,23.2
2016-07-05 10:00:00,25.5,87,9.4,252.0,1007.4,0.0,100,23.3
2016-07-05 11:00:00,26.6,83,9.4,278.0,1008.1,0.0,100,23.4
2016-07-05 12:00:00,27.2,80,8.0,259.0,1008.4,0.0,100,23.5
2016-07-05 13:00:00,27.6,80,5.2,270.0,1007.9,0.2,100,23.7
2016-07-05 14:00:00,27.8,79,4.3,271.0,1007.9,0.5,100,23.8
2016-07-05 15:00:00,26.5,83,4.4,150.0,1007.5,1.0,100,23.3
2016-07-05 16:00:00,26.4,84,2.6,114.0,1007.6,1.1,100,23.5
2016-07-05 17:00:00,26.3,85,0.8,123.0,1007.4,0.7,100,23.6
2016-07-05 18:00:00,25.8,91,1.3,51.0,1008.2,0.3,100,24.2
2016-07-05 19:00:00,25.3,93,3.8,14.0,1008.2,0.2,100,24.1
2016-07-05 20:00:00,24.7,95,5.1,0.0,1009.1,0.2,100,23.9
2016-07-05 21:00:00,24.6,95,7.0,0.0,1009.8,0.3,99,23.7
2016-07-05 22:00:00,24.4,95,6.8,0.0,1009.8,0.0,100,23.6
2016-07-05 23:00:00,24.1,96,6.5,0.0,1009.9,0.2,96,23.5
2016-07-06 00:00:00,24.1,96,6.3,0.0,1009.4,0.1,98,23.4
2016-07-06 01:00:00,24.1,96,7.4,0.0,1008.9,0.0,99,23.3
2016-07-06 02:00:00,24.0,96,7.6,0.0,1008.7,0.0,100,23.3
2016-07-06 03:00:00,23.6,97,8.2,0.0,1008.7,0.0,100,23.1
2016-07-06 04:00:00,23.7,96,8.2,0.0,1009.1,0.2,100,23.1
2016-07-06 05:00:00,23.7,96,6.2,0.0,1009.5,0.4,100,23.0
2016-07-06 06:00:00,23.9,95,8.6,8.0,1010.0,0.6,100,23.1
2016-07-06 07:00:00,24.4,94,8.2,43.0,1010.1,0.7,99,23.4
2016-07-06 08:00:00,25.1,93,7.3,105.0,1010.8,0.8,100,23.8
2016-07-06 09:00:00,25.7,92,9.4,122.0,1011.1,0.7,100,24.3
2016-07-06 10:00:00,26.5,91,10.0,229.0,1010.9,0.4,100,24.8
2016-07-06 11:00:00,26.4,93,8.9,161.0,1010.8,0.3,100,25.1
2016-07-06 12:00:00,25.6,96,8.4,105.0,1010.8,0.8,100,24.8
2016-07-06 13:00:00,25.5,95,8.6,232.0,1010.4,0.6,100,24.7
2016-07-06 14:00:00,25.2,95,8.3,166.0,1009.8,0.3,100,24.3
2016-07-06 15:00:00,25.9,92,10.0,156.0,1009.2,1.4,100,24.6
2016-07-06 16:00:00,26.2,92,8.7,181.0,1008.9,0.4,100,24.9
2016-07-06 17:00:00,26.0,94,9.6,77.0,1009.1,2.4,100,24.9
2016-07-06 18:00:00,25.4,94,6.0,42.0,1009.5,3.3,96,24.5
2016-07-06 19:00:00,24.6,96,6.1,15.0,1009.5,5.0,91,23.9
2016-07-06 20:00:00,24.4,97,7.0,0.0,1009.9,1.9,100,23.9
2016-07-06 21:00:00,24.1,98,6.1,0.0,1009.9,0.7,99,23.7
2016-07-06 22:00:00,24.0,97,6.0,0.0,1010.2,0.0,85,23.6
2016-07-06 23:00:00,24.1,98,9.8,0.0,1009.6,0.0,80,23.7
2016-07-07 00:00:00,24.1,98,9.1,0.0,1009.4,0.0,100,23.8
2016-07-07 01:00:00,24.0,98,8.7,0.0,1009.2,0.0,96,23.7
2016-07-07 02:00:00,23.9,98,9.4,0.0,1008.8,0.7,96,23.6
2016-07-07 03:00:00,24.0,97,9.3,0.0,1008.3,0.3,95,23.5
2016-07-07 04:00:00,23.9,97,8.8,0.0,1008.5,0.4,54,23.4
2016-07-07 05:00:00,23.8,97,9.8,0.0,1008.2,0.2,60,23.3
2016-07-07 06:00:00,24.0,97,9.7,16.0,1009.0,0.1,99,23.5
2016-07-07 07:00:00,24.8,96,8.4,87.0,1009.0,0.2,100,24.2
2016-07-07 08:00:00,25.7,95,9.0,128.0,1008.9,0.5,100,24.9
2016-07-07 09:00:00,27.0,89,10.6,212.0,1009.1,1.6,100,25.1
2016-07-07 10:00:00,28.6,83,9.7,378.0,1008.8,0.1,100,25.4
2016-07-07 11:00:00,29.3,81,8.6,365.0,1008.7,0.0,95,25.6
2016-07-07 12:00:00,29.8,78,9.3,396.0,1008.2,0.2,87,25.6
2016-07-07 13:00:00,30.1,77,9.8,393.0,1007.4,0.3,74,25.6
2016-07-07 14:00:00,30.7,76,8.6,593.0,1007.1,0.4,63,26.0
2016-07-07 15:00:00,30.9,74,7.6,540.0,1006.3,0.2,47,25.7
2016-07-07 16:00:00,30.6,75,5.8,471.0,1004.9,0.6,44,25.6
2016-07-07 17:00:00,27.3,84,14.4,339.0,1006.1,1.4,92,24.3
2016-07-07 18:00:00,26.6,90,5.9,108.0,1006.2,1.0,70,24.8
2016-07-07 19:00:00,26.2,90,3.6,38.0,1006.1,0.0,56,24.4
2016-07-07 20:00:00,25.6,92,8.4,1.0,1006.8,0.0,62,24.3
2016-07-07 21:00:00,25.4,94,9.2,0.0,1006.7,0.0,60,24.3
2016-07-07 22:00:00,25.4,94,10.1,0.0,1006.5,0.0,33,24.4
2016-07-07 23:00:00,25.2,95,9.8,0.0,1006.1,0.0,40,24.4
2016-07-08 00:00:00,25.1,96,10.4,0.0,1005.9,0.0,34,24.4
2016-07-08 01:00:00,25.0,96,11.2,0.0,1005.3,0.0,28,24.3
2016-07-08 02:00:00,24.8,97,10.5,0.0,1005.2,0.0,32,24.3
2016-07-08 03:00:00,24.5,97,9.4,0.0,1004.9,0.0,19,23.9
2016-07-08 04:00:00,24.3,98,10.2,0.0,1005.0,0.0,29,23.9
2016-07-08 05:00:00,24.4,98,11.0,0.0,1005.1,0.0,55,24.0
2016-07-08 06:00:00,24.7,98,11.6,20.0,1005.6,0.0,69,24.3
2016-07-08 07:00:00,25.4,95,16.2,94.0,1005.8,0.0,74,24.5
2016-07-08 08:00:00,26.4,91,14.1,186.0,1005.9,0.0,59,24.7
2016-07-08 09:00:00,27.6,83,14.6,402.0,1005.5,0.0,54,24.5
2016-07-08 10:00:00,29.0,76,15.4,613.0,1005.4,0.1,42,24.3
2016-07-08 11:00:00,29.8,72,14.1,630.0,1005.1,0.1,30,24.1
2016-07-08 12:00:00,30.4,69,14.0,714.0,1004.6,0.1,37,24.1
2016-07-08 13:00:00,30.7,68,15.1,660.0,1003.9,0.0,27,24.0
2016-07-08 14:00:00,30.9,67,15.5,624.0,1003.2,0.0,26,24.1
2016-07-08 15:00:00,31.0,69,15.5,651.0,1002.8,0.0,19,24.7
2016-07-08 16:00:00,30.4,69,15.2,555.0,1001.9,0.0,27,24.0
2016-07-08 17:00:00,30.1,72,13.2,323.0,1001.9,0.0,31,24.5
2016-07-08 18:00:00,29.3,75,12.0,144.0,1002.3,0.0,80,24.5
2016-07-08 19:00:00,28.3,78,10.7,56.0,1002.9,0.0,42,24.1
2016-07-08 20:00:00,27.6,81,12.7,1.0,1002.9,0.0,24,23.9
2016-07-08 21:00:00,26.9,83,13.0,0.0,1003.7,0.0,27,23.8
2016-07-08 22:00:00,26.2,87,11.9,0.0,1004.1,0.0,43,23.8
2016-07-08 23:00:00,25.6,90,11.6,0.0,1003.6,0.0,26,23.7
2016-07-09 00:00:00,25.0,92,13.0,0.0,1003.1,0.0,20,23.7
2016-07-09 01:00:00,24.6,94,13.1,0.0,1002.8,0.0,26,23.6
2016-07-09 02:00:00,24.2,96,12.6,0.0,1002.4,0.0,43,23.5
2016-07-09 03:00:00,24.2,96,11.9,0.0,1002.5,0.0,60,23.5
2016-07-09 04:00:00,24.1,96,11.3,0.0,1002.7,0.0,76,23.4
2016-07-09 05:00:00,23.9,97,11.0,0.0,1003.0,0.0,76,23.4
2016-07-09 06:00:00,24.1,96,12.9,22.0,1003.6,0.0,92,23.4
2016-07-09 07:00:00,25.0,91,16.6,96.0,1003.6,0.0,81,23.4
2016-07-09 08:00:00,25.8,86,18.4,180.0,1003.3,0.0,75,23.2
2016-07-09 09:00:00,27.0,80,18.0,379.0,1003.1,0.0,82,23.2
2016-07-09 10:00:00,28.0,75,18.0,483.0,1002.9,0.0,68,23.2
2016-07-09 11:00:00,28.9,72,17.3,495.0,1003.1,0.0,75,23.2
2016-07-09 12:00:00,29.5,69,17.5,532.0,1002.5,0.0,75,23.2
2016-07-09 13:00:00,29.9,68,17.1,508.0,1002.0,0.0,86,23.4
2016-07-09 14:00:00,30.4,67,17.7,551.0,1001.4,0.0,76,23.6
2016-07-09 15:00:00,30.0,68,17.6,448.0,1001.1,0.0,72,23.5
2016-07-09 16:00:00,29.8,70,16.6,392.0,1000.7,0.0,78,23.7
2016-07-09 17:00:00,29.0,75,15.5,244.0,1000.4,0.0,71,24.2
2016-07-09 18:00:00,28.4,78,13.3,132.0,1001.0,0.0,82,24.2
2016-07-09 19:00:00,27.6,81,13.0,44.0,1001.1,0.0,98,24.0
2016-07-09 20:00:00,27.0,83,13.0,1.0,1001.3,0.0,98,23.8
2016-07-09 21:00:00,26.6,85,13.0,0.0,1001.4,0.0,95,23.8
2016-07-09 22:00:00,26.0,88,12.3,0.0,1001.6,0.0,98,23.8
2016-07-09 23:00:00,25.5,90,11.4,0.0,1001.3,0.0,100,23.8
2016-07-10 00:00:00,25.2,92,11.8,0.0,1001.1,0.0,100,23.8
2016-07-10 01:00:00,25.0,93,12.4,0.0,1000.9,0.0,100,23.8
2016-07-10 02:00:00,24.8,94,12.7,0.0,1000.9,0.0,100,23.8
2016-07-10 03:00:00,24.7,94,13.1,0.0,1000.6,0.0,100,23.8
2016-07-10 04:00:00,24.7,94,13.8,0.0,1000.6,0.0,100,23.7
2016-07-10 05:00:00,24.6,94,14.2,0.0,1000.4,0.0,100,23.6
2016-07-10 06:00:00,24.6,95,14.0,11.0,1000.9,0.0,100,23.7
2016-07-10 07:00:00,24.7,94,16.6,43.0,1000.8,0.0,100,23.7
2016-07-10 08:00:00,25.1,92,17.4,80.0,1001.0,0.0,100,23.7
2016-07-10 09:00:00,26.2,87,17.2,196.0,1000.8,0.0,100,23.9
2016-07-10 10:00:00,27.1,84,17.1,281.0,1000.7,0.4,99,24.1
2016-07-10 11:00:00,27.8,82,17.3,289.0,1000.3,0.2,100,24.3
2016-07-10 12:00:00,28.4,79,16.2,466.0,999.8,0.2,99,24.3
2016-07-10 13:00:00,28.7,78,14.9,414.0,999.3,0.1,90,24.5
2016-07-10 14:00:00,28.9,79,17.1,422.0,998.6,0.0,96,24.8
2016-07-10 15:00:00,29.2,74,16.0,412.0,998.5,0.3,91,24.2
2016-07-10 16:00:00,28.6,79,13.9,373.0,997.9,1.5,94,24.6
2016-07-10 17:00:00,27.8,84,12.9,179.0,998.5,0.8,98,24.9
2016-07-10 18:00:00,27.0,87,11.6,39.0,999.2,0.5,99,24.6
2016-07-10 19:00:00,26.4,90,11.9,20.0,999.5,0.2,86,24.6
2016-07-10 20:00:00,26.0,92,12.4,0.0,999.2,0.0,74,24.6
2016-07-10 21:00:00,25.7,93,12.8,0.0,999.7,0.3,53,24.6
2016-07-10 22:00:00,25.3,96,13.0,0.0,999.9,0.7,70,24.6
2016-07-10 23:00:00,25.2,96,13.0,0.0,999.9,0.6,98,24.6
2016-07-11 00:00:00,25.0,97,12.5,0.0,999.7,0.3,100,24.6
2016-07-11 01:00:00,24.9,98,12.0,0.0,999.1,0.3,100,24.5
2016-07-11 02:00:00,24.7,99,12.5,0.0,998.8,0.0,100,24.5
2016-07-11 03:00:00,25.0,96,13.0,0.0,998.6,0.0,100,24.3
2016-07-11 04:00:00,24.3,99,14.3,0.0,998.2,0.6,100,24.2
2016-07-11 05:00:00,23.8,99,15.8,0.0,998.4,1.9,100,23.7
2016-07-11 06:00:00,23.6,99,15.6,5.0,999.4,1.2,99,23.4
2016-07-11 07:00:00,23.6,99,15.2,34.0,999.5,0.4,99,23.4
2016-07-11 08:00:00,24.1,94,14.7,49.0,998.9,0.0,100,23.2
2016-07-11 09:00:00,25.3,91,13.0,165.0,999.1,0.0,100,23.7
2016-07-11 10:00:00,26.4,89,11.0,234.0,999.2,0.0,90,24.4
2016-07-11 11:00:00,27.5,86,9.4,332.0,999.0,0.0,81,24.9
2016-07-11 12:00:00,28.5,82,7.9,378.0,998.6,0.2,66,25.2
2016-07-11 13:00:00,29.2,82,7.6,558.0,997.9,0.1,40,25.8
2016-07-11 14:00:00,29.9,80,6.9,574.0,997.3,0.0,80,26.0
2016-07-11 15:00:00,30.9,73,8.0,541.0,996.8,0.0,93,25.6
2016-07-11 16:00:00,28.5,80,9.7,350.0,997.3,3.4,66,24.8
2016-07-11 17:00:00,28.0,83,10.0,260.0,996.8,0.7,35,24.9
2016-07-11 18:00:00,27.7,86,9.4,118.0,997.8,0.0,69,25.0
2016-07-11 19:00:00,27.2,88,7.8,50.0,997.6,0.0,65,24.9
2016-07-11 20:00:00,26.5,91,7.4,1.0,997.7,0.0,80,24.9
2016-07-11 21:00:00,26.1,93,5.6,0.0,998.2,0.0,82,24.8
2016-07-11 22:00:00,25.6,95,4.5,0.0,998.5,0.0,89,24.8
2016-07-11 23:00:00,25.2,97,3.7,0.0,998.6,0.0,65,24.7
2016-07-12 00:00:00,24.7,99,4.3,0.0,998.2,0.0,5,24.5
2016-07-12 01:00:00,24.4,99,5.4,0.0,997.8,0.0,3,24.3
2016-07-12 02:00:00,24.2,100,5.8,0.0,997.4,0.0,36,24.2
2016-07-12 03:00:00,23.7,100,4.0,0.0,997.3,0.0,100,23.6
2016-07-12 04:00:00,23.6,100,2.6,0.0,997.1,0.0,100,23.5
2016-07-12 05:00:00,23.7,100,3.1,0.0,997.6,0.0,100,23.7
2016-07-12 06:00:00,24.2,99,4.1,17.0,998.5,0.0,100,24.1
2016-07-12 07:00:00,24.7,98,3.9,93.0,998.7,0.0,85,24.4
2016-07-12 08:00:00,26.3,90,3.4,244.0,998.9,0.0,89,24.5
2016-07-12 09:00:00,27.9,82,4.5,379.0,998.9,0.0,77,24.6
2016-07-12 10:00:00,28.9,78,3.6,394.0,998.8,0.1,73,24.7
2016-07-12 11:00:00,30.1,72,4.4,636.0,998.7,0.2,81,24.6
2016-07-12 12:00:00,30.8,70,6.1,704.0,998.5,0.0,84,24.7
2016-07-12 13:00:00,31.4,68,6.1,755.0,998.0,0.0,87,24.7
2016-07-12 14:00:00,31.7,66,5.4,692.0,997.7,0.0,74,24.7
2016-07-12 15:00:00,32.1,63,4.0,615.0,997.0,0.0,80,24.2
2016-07-12 16:00:00,32.1,63,1.5,491.0,996.5,0.0,93,24.2
2016-07-12 17:00:00,32.0,64,2.1,343.0,996.5,0.0,96,24.3
2016-07-12 18:00:00,31.5,69,2.2,188.0,996.4,0.0,71,25.1
2016-07-12 19:00:00,30.1,84,5.4,56.0,997.3,0.0,52,27.0
2016-07-12 20:00:00,29.0,83,5.6,1.0,998.1,0.0,75,25.9
2016-07-12 21:00:00,27.8,88,5.5,0.0,998.4,0.0,87,25.7
2016-07-12 22:00:00,26.9,92,7.6,0.0,998.3,0.0,97,25.6
2016-07-12 23:00:00,26.6,93,8.3,0.0,998.3,0.0,97,25.4
2016-07-13 00:00:00,26.4,93,6.1,0.0,998.0,0.0,98,25.3
2016-07-13 01:00:00,26.3,94,7.3,0.0,997.9,0.0,97,25.2
2016-07-13 02:00:00,26.0,95,5.2,0.0,997.7,0.0,94,25.2
2016-07-13 03:00:00,25.8,96,5.5,0.0,997.6,0.0,93,25.2
2016-07-13 04:00:00,25.8,96,6.2,0.0,997.6,0.0,94,25.2
2016-07-13 05:00:00,25.8,97,4.8,0.0,997.9,0.7,97,25.3
2016-07-13 06:00:00,26.0,97,6.2,12.0,999.3,1.1,89,25.4
2016-07-13 07:00:00,26.8,94,7.2,49.0,998.9,0.7,98,25.8
2016-07-13 08:00:00,27.8,91,6.0,139.0,998.9,1.2,98,26.2
2016-07-13 09:00:00,28.1,91,7.9,135.0,998.8,1.6,98,26.4
2016-07-13 10:00:00,28.4,89,10.5,164.0,998.8,0.9,97,26.5
2016-07-13 11:00:00,29.1,85,10.6,346.0,999.1,3.0,90,26.4
2016-07-13 12:00:00,29.5,84,10.1,393.0,999.0,0.5,79,26.5
2016-07-13 13:00:00,30.3,83,10.8,523.0,998.5,0.4,80,27.2
2016-07-13 14:00:00,31.1,78,8.9,546.0,997.8,3.8,88,26.9
2016-07-13 15:00:00,31.2,79,5.7,411.0,997.7,0.3,93,27.1
2016-07-13 16:00:00,30.9,79,7.4,378.0,997.9,2.9,98,26.8
2016-07-13 17:00:00,29.2,86,8.2,169.0,999.0,10.1,100,26.6
2016-07-13 18:00:00,28.0,91,4.0,58.0,999.0,3.8,100,26.4
2016-07-13 19:00:00,27.5,94,3.8,19.0,999.9,0.5,88,26.4
2016-07-13 20:00:00,27.1,96,1.8,0.0,1000.1,0.0,91,26.4
2016-07-13 21:00:00,26.8,97,2.7,0.0,1001.1,0.0,91,26.4
2016-07-13 22:00:00,26.6,98,3.3,0.0,1001.4,0.0,97,26.2
2016-07-13 23:00:00,26.5,98,3.9,0.0,1001.1,0.0,100,26.1
2016-07-14 00:00:00,26.4,98,3.8,0.0,1001.1,0.0,100,26.0
2016-07-14 01:00:00,26.3,97,4.4,0.0,1000.9,0.7,96,25.8
2016-07-14 02:00:00,26.1,98,4.1,0.0,1000.7,0.9,89,25.7
2016-07-14 03:00:00,26.2,99,3.6,0.0,1000.3,2.2,90,26.0
2016-07-14 04:00:00,26.0,99,4.0,0.0,1000.4,2.2,71,25.9
2016-07-14 05:00:00,25.9,99,4.0,0.0,1000.4,0.6,71,25.8
2016-07-14 06:00:00,26.0,99,3.8,7.0,1001.4,0.8,100,25.8
2016-07-14 07:00:00,26.3,98,3.8,40.0,1001.8,1.1,100,26.0
2016-07-14 08:00:00,26.9,95,5.6,135.0,1001.8,0.4,99,26.0
2016-07-14 09:00:00,27.5,93,6.9,193.0,1001.7,0.5,100,26.2
2016-07-14 10:00:00,28.1,91,7.4,293.0,1002.1,1.1,99,26.4
2016-07-14 11:00:00,29.0,88,6.4,434.0,1001.8,0.3,88,26.8
2016-07-14 12:00:00,30.2,80,5.9,604.0,1001.4,0.3,64,26.4
2016-07-14 13:00:00,30.4,79,5.2,374.0,1000.7,0.4,70,26.2
2016-07-14 14:00:00,29.6,82,4.0,260.0,999.6,1.6,81,26.1
2016-07-14 15:00:00,30.0,79,2.2,334.0,999.6,2.7,76,26.0
2016-07-14 16:00:00,29.0,84,4.2,295.0,998.9,3.7,97,26.0
2016-07-14 17:00:00,28.0,91,5.4,109.0,999.6,4.7,97,26.3
2016-07-14 18:00:00,27.4,93,8.3,57.0,999.8,3.4,100,26.2
2016-07-14 19:00:00,26.9,93,7.6,11.0,1000.5,2.4,92,25.8
2016-07-14 20:00:00,26.6,95,6.2,0.0,1001.0,0.5,91,25.8
